"";"CODMUNRES";"X.x";"ANO.x";"NIVEL.x";"POPRE_T";"POPRC_T";"POPRC_M";"POPRC_F";"POPRC_15";"POPRC_15_49";"POPRC_50";"POPRC_F_15";"POPRC_F_15_49";"POPRC_F_50";"X.y";"ANO.y";"NIVEL.y";"IDHM_A";"IDHM_CA";"IDHM_CA_M";"IDHM_CA_F";"X.x";"ANO.x";"NIVEL.x";"TN";"TNRC";"TNRCR";"TGI_15";"TGI_15_19";"TGI_20_24";"TGI_25_29";"TGI_30_34";"TGI_35_39";"TGI_40_44";"TGI_45_49";"TGI_50";"TGIF";"IM_P25";"IM_P50";"IM_P75";"IM_MD.x";"IM_DP";"EM_S";"EM_FI";"EM_FII";"EM_M";"EM_SI";"EM_SC";"TGRC_B";"TGRC_PT";"TGRC_PD";"TGRC_I";"TGRC_A";"TGCC";"TGSC";"TGNPRI";"TGPRI";"TGG";"NA.";"TGD_32_36";"TGD_37_41";"TGD_42";"TGD_28_31";"TGD_22_27";"TGD_22";"TGD_AT";"TGD_PRT";"TGD_PST";"DG_P25";"DG_P50";"DG_P75";"IM_MD.y";"DG_DP";"TKC_ID";"TKC_AD";"TKC_MAD";"TKC_IT";"TGRC_NR";"TGPRG_N";"TGPRG_S";"TPV";"TPC";"TRAP_C";"TRAP_P";"TRAP_T";"TGROB_1";"TGROB_2";"TGROB_3";"TGROB_4";"TGROB_5";"TGROB_6";"TGROB_7";"TGROB_8";"TGROB_10";"TGROB_9";"TNLOC_H";"TNLOC_O";"TNLOC_ES";"TNLOC_D";"TNLOC_AI";"TRS_M";"TRS_F";"TRRC_B";"TRRC_PT";"TRRC_PD";"TRRC_I";"TRRC_A";"TRP_BP";"TRP_N";"TRP_M";"PESO_P25";"PESO_P50";"PESO_P75";"PESO";"PESO_DP";"TRPIG_P";"TRPIG_A";"TRPIG_G";"TRAPG5_B";"TRAPG5_N";"APGAR5_MD";"APGAR5_DP";"TRSAC";"TRAC";"X.y";"ANO.y";"NIVEL.y";"TO";"TO_MT_G";"TONT_B";"TONT_PT";"TONT_PD";"TONT_I";"TONT_A";"TO_MT";"TO_MT_DG";"TO_MT_43";"TO_MT_PT";"TO_MT_42";"TO_MT_AB";"TO_MT_P";"TO_MT_P_I";"TO_MT_P_EM";"TO_MT_P_EFI";"TO_MT_P_EFII";"TO_MT_P_ESC";"TO_MT_P_ESI";"TO_MT_P_ES";"X";"ANO";"NIVEL";"POPR_RA";"POPR_RE";"TFG";"TMG";"RMM";"TMM";"TMM_P";"TMI"
"387";"431842";388;2015;"MUNICIPIO";4840;4726;2401;2325;787;2307;1632;385;1119;NA;387;2015;"MUNICIPIO";0;0,694;0;0;388;2015;"MUNICIPIO";33;0;33;1;0;5;7;11;5;2;0;0;33;"25";"30";"34";"29.33";"6.68";0;1;7;18;4;3;32;0;1;0;0;27;6;13;20;33;0;0;32;0;1;0;0;32;1;0;"38";"39";"39";"29.33";"1.74";1;0;31;1;0;0;33;7;26;29;4;0;5;4;9;3;7;3;1;0;1;0;33;0;0;0;0;13;20;32;0;1;0;0;2;31;0;"2900";"3160";"3500";"3138.18";"446.17";2;31;0;3;30;"9.36";"1.43";33;0;388;2015;"MUNICIPIO";29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388;2015;"MUNICIPIO";"2.482";"0";29,4906166219839;5,99173553719008;0;0;0;0
"388";"431843";389;2015;"MUNICIPIO";2651;2635;1272;1363;419;1229;987;204;639;NA;388;2015;"MUNICIPIO";0;0,748;0;0;389;2015;"MUNICIPIO";20;0;20;0;0;5;2;5;4;0;0;0;20;"21.75";"26.5";"32";"26.5";"6.84";0;1;5;10;4;0;11;6;3;0;0;7;13;10;10;20;0;7;12;0;1;0;0;12;8;0;"36";"38";"39";"26.5";"2.31";5;1;13;0;0;0;20;8;12;20;0;0;1;6;1;2;2;0;0;0;8;0;20;0;0;0;0;9;11;11;6;3;0;0;5;14;1;"2610";"3110";"3512.5";"2995.75";"732.73";2;16;2;0;20;"9.7";"0.57";19;1;389;2015;"MUNICIPIO";23;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;389;2015;"MUNICIPIO";"1.364";"1.364";31,2989045383412;8,67597133157299;50;156,494522691706;0;50
"389";"431844";390;2015;"MUNICIPIO";2846;2774;1379;1395;473;1401;900;245;698;NA;389;2015;"MUNICIPIO";0;0,732;0;0;390;2015;"MUNICIPIO";26;0;26;0;0;4;7;10;2;0;0;0;26;"23";"29";"32.75";"27.77";"5.91";0;0;9;9;7;1;24;1;1;0;0;14;12;13;13;26;0;2;24;0;0;0;0;24;2;0;"38";"39";"39";"27.77";"1.55";5;0;20;0;1;0;26;4;22;26;0;0;8;4;1;0;11;0;0;0;2;0;26;0;0;0;0;15;11;24;1;1;0;0;1;22;3;"2970";"3247.5";"3698.75";"3313.27";"553.42";1;18;7;0;26;"9.81";"0.49";26;0;390;2015;"MUNICIPIO";19;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;390;2015;"MUNICIPIO";"1.528";"0";37,2492836676218;6,67603654251581;38,4615384615385;143,266475644699;0;38,4615384615385
"390";"431845";391;2015;"MUNICIPIO";2736;2720;1377;1343;589;1259;872;291;625;NA;390;2015;"MUNICIPIO";0;0,651;0;0;391;2015;"MUNICIPIO";26;0;26;1;0;4;5;6;3;2;0;0;26;"20";"26.5";"34";"27.58";"8.2";0;4;6;9;5;2;24;1;1;0;0;17;9;8;18;26;0;0;26;0;0;0;0;26;0;0;"38";"38.5";"39";"27.58";"0.58";2;1;22;0;0;0;26;1;25;26;0;0;1;7;1;2;15;0;0;0;0;0;26;0;0;0;0;8;18;24;1;1;0;0;1;25;0;"2741.25";"3007.5";"3333.75";"3058.65";"439.19";3;22;1;0;26;"9.5";"0.58";24;1;391;2015;"MUNICIPIO";16;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;391;2015;"MUNICIPIO";"1.9";"0";41,6;5,84795321637427;38,4615384615385;160;0;38,4615384615385
"391";"431846";392;2015;"MUNICIPIO";2186;2204;1136;1068;530;1072;602;250;521;NA;391;2015;"MUNICIPIO";0;0,717;0;0;392;2015;"MUNICIPIO";22;0;21;1;0;2;3;8;0;1;0;0;22;"18.25";"26";"32.5";"25.55";"7.4";0;2;9;8;2;1;21;0;1;0;0;17;5;10;12;22;0;0;22;0;0;0;0;22;0;0;"38.25";"39";"40";"25.55";"0.95";5;2;10;2;0;0;22;5;17;20;1;1;3;7;1;5;4;0;1;0;0;1;22;0;0;0;0;12;10;21;0;1;0;0;0;22;0;"2947.5";"3152.5";"3322.5";"3201.59";"337.96";0;22;0;1;21;"9";"0.76";22;0;392;2015;"MUNICIPIO";20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;2015;"MUNICIPIO";"994";"0";42,2264875239923;9,14913083257091;0;0;0;0
"392";"431848";393;2015;"MUNICIPIO";4463;4094;2088;2006;739;2283;1072;366;1104;NA;392;2015;"MUNICIPIO";0;0,707;0;0;393;2015;"MUNICIPIO";43;0;43;1;0;10;12;14;3;1;0;0;43;"24";"28";"31";"27.98";"5.58";0;0;14;24;3;2;40;0;3;0;0;22;21;26;17;43;0;2;41;0;0;0;0;41;2;0;"38";"38";"39";"27.98";"1.21";8;0;33;0;0;0;43;12;31;41;2;0;6;16;1;5;11;2;0;0;2;0;43;0;0;0;0;24;19;40;0;3;0;0;3;36;4;"2837.5";"3285";"3675";"3284.53";"529.1";1;33;9;1;42;"9.65";"0.61";43;0;393;2015;"MUNICIPIO";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393;2015;"MUNICIPIO";"4.435";"0";38,9492753623188;6,27380685637464;0;0;0;0
"393";"431849";394;2015;"MUNICIPIO";2220;2200;1125;1075;332;1057;811;150;516;NA;393;2015;"MUNICIPIO";0;0,747;0;0;394;2015;"MUNICIPIO";22;0;22;0;0;3;7;9;2;1;0;0;22;"26";"30";"32.5";"29.55";"4.91";0;0;4;10;7;1;21;0;1;0;0;15;7;10;12;22;0;1;17;4;0;0;0;17;1;4;"38";"39";"40.75";"29.55";"1.9";0;0;22;0;0;0;22;3;19;21;1;0;1;7;1;3;8;1;0;0;1;0;22;0;0;0;0;7;15;21;0;1;0;0;0;20;2;"3167.5";"3472.5";"3686.25";"3447.05";"385.93";0;18;2;0;22;"9.18";"0.39";22;0;394;2015;"MUNICIPIO";26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394;2015;"MUNICIPIO";"1.056";"0";42,6356589147287;11,7117117117117;0;0;0;0
"394";"431850";395;2015;"MUNICIPIO";26977;25503;13003;12500;5414;13362;6727;2706;6449;3345;394;2015;"MUNICIPIO";0;0,623;0;0;395;2015;"MUNICIPIO";303;0;299;8;0;82;70;56;31;3;1;0;303;"21";"25";"31";"25.92";"6.61";4;21;144;95;26;12;233;35;33;0;1;107;194;133;170;303;0;30;256;14;3;0;0;256;33;14;"38";"39";"40";"25.92";"2.11";67;20;180;20;6;1;302;141;162;290;9;4;52;61;48;48;53;3;3;7;24;4;301;2;0;0;0;161;142;233;35;33;0;1;28;254;21;"2870";"3220";"3560";"3206.72";"569.03";30;223;36;10;293;"9.05";"0.77";301;2;395;2015;"MUNICIPIO";206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;2015;"MUNICIPIO";"13.877";"0";46,9840285315553;7,63613448493161;0;0;0;0
"395";"431860";396;2015;"MUNICIPIO";7116;6904;3382;3522;1287;3521;2096;646;1752;NA;395;2015;"MUNICIPIO";0;0,755;0;0;396;2015;"MUNICIPIO";85;0;84;4;0;20;20;14;16;4;0;0;85;"22";"27";"34";"27.54";"7.15";0;4;15;48;13;5;76;2;7;0;0;52;33;41;44;85;0;7;71;4;2;0;0;71;9;4;"38";"39";"39";"27.54";"2.24";10;3;69;3;0;75;10;21;64;78;4;2;18;16;13;1;23;2;1;2;6;2;85;0;0;0;0;36;49;76;2;7;0;0;12;71;2;"2830";"3090";"3500";"3056.82";"625.87";10;66;6;2;83;"9.81";"0.79";85;0;396;2015;"MUNICIPIO";57;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;396;2015;"MUNICIPIO";"4.569";"0";48,5159817351598;8,01011804384486;23,5294117647059;114,155251141553;0;23,5294117647059
"396";"431861";397;2015;"MUNICIPIO";2260;2082;1052;1030;342;1031;709;177;477;NA;396;2015;"MUNICIPIO";0;0,725;0;0;397;2015;"MUNICIPIO";22;0;22;0;0;5;7;5;4;0;0;0;22;"24.25";"29";"34";"28.91";"5.91";0;0;7;13;2;0;18;0;4;0;0;12;10;11;11;22;0;2;20;0;0;0;0;20;2;0;"38";"38";"39";"28.91";"1.43";8;0;14;0;0;0;22;5;17;22;0;0;6;4;2;2;6;0;0;0;2;0;22;0;0;0;0;15;7;18;0;4;0;0;4;16;2;"2750";"3132.5";"3363.75";"3105.23";"608.85";2;17;3;1;21;"9.64";"0.79";22;0;397;2015;"MUNICIPIO";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397;2015;"MUNICIPIO";"1.649";"3.47";46,1215932914046;7,9646017699115;0;0;0;0
"397";"431862";398;2015;"MUNICIPIO";3470;3290;1693;1597;799;1779;712;410;853;NA;397;2015;"MUNICIPIO";0;0,663;0;0;398;2015;"MUNICIPIO";58;0;52;1;0;13;17;7;3;1;0;0;58;"19";"24";"27.75";"24.47";"6.24";0;3;25;22;7;1;46;3;9;0;0;37;21;26;32;58;0;3;48;3;0;0;0;48;3;3;"38";"39";"40";"24.47";"1.58";16;8;20;8;0;0;58;29;29;53;3;0;7;11;4;11;14;3;0;0;2;0;58;0;0;0;0;36;22;46;3;9;0;0;6;49;3;"2782.5";"3137.5";"3468.75";"3155.5";"495.39";8;41;5;0;56;"9.21";"0.56";58;0;398;2015;"MUNICIPIO";19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398;2015;"MUNICIPIO";"1.883";"0";67,9953106682298;5,47550432276657;0;0;0;0
"398";"431870";399;2015;"MUNICIPIO";228370;214087;104242;109845;48055;120258;45774;23414;60950;25481;398;2015;"MUNICIPIO";0;0,739;0;0;399;2015;"MUNICIPIO";3109;0;3086;71;0;719;770;675;355;83;2;0;3109;"21";"27";"32";"26.82";"6.68";8;114;1120;1233;390;244;2780;161;161;5;1;1360;1742;1362;1747;3109;0;333;2685;38;29;23;0;2685;385;38;"38";"39";"40";"26.82";"2.31";681;378;1733;196;37;1501;1608;1347;1762;2974;120;11;276;854;294;552;649;57;45;66;301;11;3104;1;0;4;0;1644;1465;2780;161;161;5;1;330;2599;180;"2885";"3230";"3560";"3176.07";"604.54";200;2506;326;98;3007;"9.19";"0.86";3082;13;399;2015;"MUNICIPIO";1562;0;29;3;1;0;1;37;0;2;0;0;0;0;0;0;0;0;0;0;0;399;2015;"MUNICIPIO";"225.938";"41.945";51,0090237899918;6,83977755396944;11,9009327758122;60,7054963084495;0;11,9009327758122
"399";"431880";400;2015;"MUNICIPIO";44541;43111;21623;21488;8177;22110;12824;3895;10817;6776;399;2015;"MUNICIPIO";0;0,687;0;0;400;2015;"MUNICIPIO";430;0;421;5;0;100;112;100;55;14;0;0;430;"22";"28";"33";"27.55";"6.57";0;24;179;165;52;9;361;51;13;0;0;192;236;185;245;430;0;27;400;0;1;1;1;400;30;0;"38";"39";"40";"27.55";"1.81";74;32;297;19;1;395;35;142;288;423;7;0;162;7;108;7;110;3;4;3;26;0;430;0;0;0;0;226;204;361;51;13;0;0;27;359;44;"3025";"3322.5";"3690";"3322.73";"562.11";22;334;71;9;421;"9.72";"0.75";425;4;400;2015;"MUNICIPIO";381;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;400;2015;"MUNICIPIO";"27.258";"0";39,7522418415457;8,55391661615141;11,6279069767442;46,2235370250532;0;11,6279069767442
"400";"431890";401;2015;"MUNICIPIO";35193;34556;16827;17729;7321;17812;9423;3590;9002;5137;400;2015;"MUNICIPIO";0;0,741;0;0;401;2015;"MUNICIPIO";493;0;491;13;0;106;119;97;56;17;1;0;493;"21";"26";"32";"26.52";"7.03";0;18;155;211;68;41;467;8;18;0;0;315;178;214;279;493;0;75;395;22;0;1;0;395;76;22;"37";"39";"40";"26.52";"2.03";108;50;288;42;2;456;37;221;272;466;24;3;97;68;86;48;90;10;13;10;68;3;493;0;0;0;0;248;245;467;8;18;0;0;41;423;29;"2920";"3200";"3580";"3225.61";"531.56";36;376;68;4;488;"9.83";"0.74";488;5;401;2015;"MUNICIPIO";291;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;401;2015;"MUNICIPIO";"29.252";"0";54,7656076427461;8,2686897962663;12,1703853955375;66,6518551433015;0;12,1703853955375
"401";"431900";402;2015;"MUNICIPIO";21204;20103;9859;10244;3746;11334;5023;1872;5664;2708;401;2015;"MUNICIPIO";0;0,768;0;0;402;2015;"MUNICIPIO";260;0;259;6;0;56;58;59;44;7;0;0;260;"22";"28";"33";"27.68";"6.77";3;5;82;113;43;14;250;1;9;0;0;219;41;120;140;260;0;20;238;1;1;0;0;238;21;1;"37.75";"38";"39";"27.68";"1.54";12;11;217;13;2;191;69;56;204;252;7;0;9;94;10;52;66;2;2;10;14;0;260;0;0;0;0;125;135;250;1;9;0;0;28;229;3;"2887.5";"3145";"3410";"3115.04";"490.87";19;214;16;3;257;"9.72";"0.7";256;3;402;2015;"MUNICIPIO";143;0;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;402;2015;"MUNICIPIO";"18.278";"21.204";45,9039548022599;6,74401056404452;19,2307692307692;88,2768361581921;0;19,2307692307692
"402";"431910";403;2015;"MUNICIPIO";5821;5773;2838;2935;995;2806;1972;481;1418;NA;402;2015;"MUNICIPIO";0;0,726;0;0;403;2015;"MUNICIPIO";62;0;62;0;0;17;17;13;8;0;0;0;62;"22";"27";"31";"27.1";"5.8";0;1;10;41;8;2;58;0;4;0;0;53;9;27;35;62;0;8;50;3;1;0;0;50;9;3;"37";"38";"39";"27.1";"2.08";9;4;48;1;0;0;62;11;51;59;3;0;4;17;0;11;18;1;2;2;7;0;62;0;0;0;0;30;32;58;0;4;0;0;7;52;3;"2822.5";"3085";"3367.5";"3057.98";"557.07";5;49;6;1;61;"9.32";"0.65";62;0;403;2015;"MUNICIPIO";34;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;403;2015;"MUNICIPIO";"4.018";"0";43,7235543018336;5,84092080398557;16,1290322580645;70,5218617771509;0;16,1290322580645
"403";"431912";404;2015;"MUNICIPIO";3306;3201;1647;1554;606;1462;1133;293;704;557;403;2015;"MUNICIPIO";0;0,652;0;0;404;2015;"MUNICIPIO";29;0;27;0;0;7;7;6;5;1;0;0;29;"23";"28";"34";"28.31";"6.35";0;3;9;14;3;0;27;1;1;0;0;20;9;10;19;29;0;4;22;3;0;0;0;22;4;3;"38";"38";"39";"28.31";"2.08";4;0;23;0;1;1;28;9;20;28;0;0;1;6;0;5;12;0;0;0;4;0;28;1;0;0;0;13;16;27;1;1;0;0;3;25;1;"2940";"3185";"3520";"3173.62";"495.46";2;24;2;0;28;"9.68";"0.55";29;0;404;2015;"MUNICIPIO";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;2015;"MUNICIPIO";"0";"0";41,1931818181818;6,35208711433757;0;0;0;0
"404";"431915";405;2015;"MUNICIPIO";7728;7421;3880;3541;1637;3750;2034;763;1811;967;404;2015;"MUNICIPIO";0;0,667;0;0;405;2015;"MUNICIPIO";106;0;105;4;0;14;26;29;17;3;0;0;106;"23";"29";"33";"28.03";"6.93";2;5;38;38;16;7;93;0;8;5;0;45;61;42;64;106;0;9;97;0;0;0;0;97;9;0;"38.25";"39";"40";"28.03";"1.41";13;7;78;8;0;1;105;32;74;102;4;0;6;30;3;20;35;2;2;0;8;0;105;0;0;1;0;56;50;93;0;8;5;0;6;93;7;"2932.5";"3257.5";"3612.5";"3265.9";"526.96";9;83;14;1;104;"9.71";"0.6";106;0;405;2015;"MUNICIPIO";61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405;2015;"MUNICIPIO";"3.849";"0";58,5311982330204;7,89337474120083;0;0;0;0
"405";"431920";406;2015;"MUNICIPIO";5732;5727;2906;2821;1314;2635;1778;616;1333;872;405;2015;"MUNICIPIO";0;0,645;0;0;406;2015;"MUNICIPIO";56;0;55;3;0;14;8;13;7;4;0;0;56;"21";"27";"33";"27.14";"7.72";0;2;25;20;8;1;51;0;5;0;0;32;24;21;35;56;0;11;44;1;0;0;0;44;11;1;"37";"38";"39.25";"27.14";"2.2";10;8;35;2;0;0;56;23;33;53;3;0;9;7;10;6;11;0;3;2;8;0;56;0;0;0;0;29;27;51;0;5;0;0;8;42;6;"2870";"3300";"3585";"3227.09";"595.39";4;41;8;2;54;"9.7";"0.78";55;1;406;2015;"MUNICIPIO";35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;406;2015;"MUNICIPIO";"3.589";"0";42,0105026256564;6,10607117934403;0;0;0;0
"406";"431930";407;2015;"MUNICIPIO";6348;6364;3228;3136;1171;3002;2191;561;1444;NA;406;2015;"MUNICIPIO";0;0,692;0;0;407;2015;"MUNICIPIO";41;0;41;0;0;11;3;14;4;0;0;0;41;"20";"28";"32";"26.44";"6.51";0;1;15;22;1;2;30;0;11;0;0;37;4;21;20;41;0;4;34;1;0;2;0;34;6;1;"37";"39";"39";"26.44";"3.85";10;5;21;5;0;31;10;9;32;37;4;0;16;3;5;0;8;1;2;1;5;0;41;0;0;0;0;20;21;30;0;11;0;0;6;33;2;"2920";"3150";"3630";"3084.76";"767.04";1;34;4;3;38;"9.1";"1.67";41;0;407;2015;"MUNICIPIO";59;0;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;407;2015;"MUNICIPIO";"6.348";"0";28,393351800554;9,294265910523;73,1707317073171;207,756232686981;0;73,1707317073171
"407";"431935";408;2015;"MUNICIPIO";3584;3315;1683;1632;682;1889;744;326;924;NA;407;2015;"MUNICIPIO";0;0,739;0;0;408;2015;"MUNICIPIO";35;0;35;0;0;5;13;6;7;1;0;0;35;"25";"29";"33.5";"28.94";"6.38";0;1;16;9;6;3;34;1;0;0;0;20;15;17;18;35;0;2;33;0;0;0;0;33;2;0;"38";"39";"39";"28.94";"1.31";3;0;32;0;0;0;35;8;27;33;2;0;6;8;1;9;8;1;0;2;0;0;35;0;0;0;0;20;15;34;1;0;0;0;4;28;3;"3117.5";"3295";"3612.5";"3320.43";"681.15";2;25;6;0;35;"9.6";"0.5";35;0;408;2015;"MUNICIPIO";23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;2015;"MUNICIPIO";"2.105";"0";37,8787878787879;6,41741071428571;0;0;0;0
"408";"431936";409;2015;"MUNICIPIO";1984;1886;932;954;427;916;543;216;469;NA;408;2015;"MUNICIPIO";0;0,664;0;0;409;2015;"MUNICIPIO";22;0;21;1;0;2;8;0;4;2;0;0;22;"19.75";"26";"34.25";"27.09";"8.6";1;3;7;6;1;4;22;0;0;0;0;17;5;10;12;22;0;1;21;0;0;0;0;21;1;0;"38.25";"39";"39";"27.09";"0.8";1;1;19;0;0;0;22;2;20;20;1;0;3;7;2;0;7;0;1;0;1;0;22;0;0;0;0;9;13;22;0;0;0;0;1;20;1;"3025";"3270";"3521.25";"3260.23";"462.24";1;18;3;0;22;"9.27";"0.46";22;0;409;2015;"MUNICIPIO";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409;2015;"MUNICIPIO";"0";"0";46,908315565032;9,07258064516129;0;0;0;0
"409";"431937";410;2015;"MUNICIPIO";2983;2873;1456;1417;492;1455;926;235;704;NA;409;2015;"MUNICIPIO";0;0,763;0;0;410;2015;"MUNICIPIO";24;0;24;1;0;2;8;6;4;1;0;0;24;"25.75";"28";"31.5";"28.62";"6.86";0;1;4;11;6;2;24;0;0;0;0;15;9;13;11;24;0;4;20;0;0;0;0;20;4;0;"38";"39";"39";"28.62";"2.08";4;3;14;3;0;0;24;5;19;21;3;0;4;6;2;3;3;2;1;0;3;0;24;0;0;0;0;14;10;24;0;0;0;0;4;17;3;"2780";"3070";"3535";"3142.29";"638.52";2;18;4;0;24;"9.58";"0.5";24;0;410;2015;"MUNICIPIO";29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;2015;"MUNICIPIO";"2.983";"0";34,0909090909091;9,72175662085149;0;0;0;0
"410";"431940";411;2015;"MUNICIPIO";16788;16368;8050;8318;3040;8058;5270;1497;4006;2815;410;2015;"MUNICIPIO";0;0,709;0;0;411;2015;"MUNICIPIO";162;0;155;5;0;44;33;34;23;3;1;0;162;"22";"27";"32";"26.98";"6.88";0;14;49;78;18;3;138;8;14;0;2;72;89;75;87;162;0;17;140;4;0;1;0;140;18;4;"38";"39";"40";"26.98";"2.18";31;14;105;6;1;13;149;59;103;154;6;0;18;45;16;19;38;3;3;2;16;0;160;1;0;1;0;81;81;138;8;14;0;2;15;141;6;"2861.25";"3180";"3537.5";"3158.82";"537.49";13;127;18;1;159;"9.58";"0.91";159;1;411;2015;"MUNICIPIO";133;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;411;2015;"MUNICIPIO";"12.224";"12.235";40,4393409885172;7,92232547057422;6,17283950617284;24,9625561657514;0;6,17283950617284
"411";"431950";412;2015;"MUNICIPIO";24676;21932;10738;11194;4572;11926;5434;2228;6030;NA;411;2015;"MUNICIPIO";0;0,739;0;0;412;2015;"MUNICIPIO";354;0;348;3;0;82;82;78;48;7;0;0;354;"21";"27";"32";"26.99";"6.75";0;12;151;120;37;34;295;16;41;0;2;107;246;135;219;354;0;26;321;4;3;0;0;321;29;4;"38";"39";"40";"26.99";"1.81";73;19;239;17;2;70;284;131;223;328;24;1;43;71;47;45;91;7;15;8;25;1;354;0;0;0;0;202;152;295;16;41;0;2;34;288;32;"2960";"3297.5";"3693.75";"3285.39";"580.06";24;265;55;3;351;"9.61";"0.73";351;2;412;2015;"MUNICIPIO";180;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;412;2015;"MUNICIPIO";"16.671";"0";58,7064676616915;7,29453720213973;0;0;8,38504108670133;2,82485875706215
"412";"431960";413;2015;"MUNICIPIO";24432;23798;11777;12021;4705;11749;7344;2309;5898;3814;412;2015;"MUNICIPIO";0;0,708;0;0;413;2015;"MUNICIPIO";261;0;255;8;0;62;67;52;28;9;1;0;261;"21";"26";"32";"26.77";"6.78";0;6;107;118;24;6;183;43;30;2;0;71;188;111;150;261;0;28;221;6;5;0;0;221;33;6;"38";"39";"40";"26.77";"2.11";34;9;206;4;2;203;58;82;179;249;11;0;56;37;46;11;68;5;4;12;20;0;261;0;0;0;0;145;116;183;43;30;2;0;27;214;20;"2960";"3260";"3650";"3252.41";"591.58";14;195;36;4;257;"9.23";"0.69";259;1;413;2015;"MUNICIPIO";210;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;413;2015;"MUNICIPIO";"18.855";"24";44,2522889114954;8,59528487229863;3,83141762452107;16,9548999660902;0;3,83141762452107
"413";"431970";414;2015;"MUNICIPIO";3621;3632;1811;1821;632;1696;1304;317;821;NA;413;2015;"MUNICIPIO";0;0,72;0;0;414;2015;"MUNICIPIO";42;0;42;1;0;10;12;10;4;1;0;0;42;"22.25";"28";"33";"27.55";"6.45";0;4;17;14;6;1;36;0;4;2;0;33;9;16;26;42;0;5;37;0;0;0;0;37;5;0;"38";"39";"40";"27.55";"1.31";10;1;29;2;0;0;42;21;21;42;0;0;6;6;12;7;6;0;0;0;5;0;42;0;0;0;0;20;22;36;0;4;2;0;3;38;1;"2937.5";"3172.5";"3466.25";"3166.67";"463.71";3;37;2;0;42;"9.31";"0.56";42;0;414;2015;"MUNICIPIO";32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414;2015;"MUNICIPIO";"2.009";"0";51,15712545676;8,83733775200221;0;0;0;0
"414";"431971";415;2015;"MUNICIPIO";2257;2168;1112;1056;300;1027;841;132;480;NA;414;2015;"MUNICIPIO";0;0,764;0;0;415;2015;"MUNICIPIO";22;0;22;0;0;2;5;6;4;0;0;0;22;"24";"28.5";"33.75";"27.86";"6.63";0;0;6;14;2;0;21;0;1;0;0;13;9;10;12;22;0;3;19;0;0;0;0;19;3;0;"37";"38";"38.75";"27.86";"1.63";1;2;19;0;0;0;22;2;20;19;3;0;5;4;1;2;4;0;3;0;3;0;22;0;0;0;0;10;12;21;0;1;0;0;2;19;1;"2940";"3270";"3497.5";"3204.32";"497.72";1;19;2;0;22;"9.23";"0.43";22;0;415;2015;"MUNICIPIO";17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415;2015;"MUNICIPIO";"2.257";"0";45,8333333333333;7,53212228622065;0;0;0;0
